COLLISION_ID,crash_datetime,CRASH_YEAR,CRASH_MONTH,CRASH_HOUR,CRASH_WEEKDAY,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,CONTRIBUTING FACTOR VEHICLE 1,VEHICLE TYPE CODE 1,persons_count,persons_injured,persons_killed,PEDESTRIAN,BICYCLIST,MOTORIST,median_age
204622,2012-10-28 16:55:00,2012,10,16,Sunday,UNKNOWN,,,,0.0,0.0,Fatigued/Drowsy,PASSENGER VEHICLE,,,,,,,
3578998,2016-12-12 19:00:00,2016,12,19,Monday,BROOKLYN,11204.0,40.624855,-73.99195,2.0,0.0,Unspecified,Sedan,4.0,2.0,0.0,0.0,0.0,0.0,53.0
3355148,2015-12-16 17:00:00,2015,12,17,Wednesday,QUEENS,11358.0,40.7643928,-73.7875946,0.0,0.0,Prescription Medication,SPORT UTILITY / STATION WAGON,,,,,,,
1003227,2014-08-04 10:00:00,2014,8,10,Monday,MANHATTAN,10019.0,40.7679171,-73.9857147,0.0,0.0,Lost Consciousness,LARGE COM VEH(6 OR MORE TIRES),,,,,,,
4383882,2021-01-14 12:10:00,2021,1,12,Thursday,UNKNOWN,,40.703545,-73.92234,0.0,0.0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle,5.0,0.0,0.0,0.0,0.0,0.0,40.0
3464528,2016-06-18 07:00:00,2016,6,7,Saturday,UNKNOWN,,40.676594,-73.89038,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,3.0,0.0,0.0,0.0,0.0,0.0,38.0
300762,2014-01-21 16:00:00,2014,1,16,Tuesday,STATEN ISLAND,10305.0,40.5903421,-74.0666242,0.0,0.0,Unspecified,BUS,,,,,,,
3908192,2018-05-25 07:36:00,2018,5,7,Friday,UNKNOWN,,,,0.0,0.0,Driver Inattention/Distraction,Bus,4.0,0.0,0.0,0.0,0.0,0.0,49.5
3461852,2016-06-14 10:15:00,2016,6,10,Tuesday,MANHATTAN,10001.0,,,0.0,0.0,Passing Too Closely,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,40.0
3965328,2018-08-18 14:00:00,2018,8,14,Saturday,BROOKLYN,11206.0,40.69805,-73.94541,0.0,0.0,Unspecified,Sedan,2.0,0.0,0.0,0.0,0.0,0.0,71.0
4529057,2022-05-15 04:10:00,2022,5,4,Sunday,UNKNOWN,,,,0.0,0.0,Alcohol Involvement,Sedan,2.0,0.0,0.0,0.0,0.0,0.0,33.5
4025666,2018-03-12 21:21:00,2018,3,21,Monday,UNKNOWN,,40.657555,-73.894196,0.0,0.0,Driver Inexperience,Van,2.0,0.0,0.0,0.0,0.0,0.0,29.5
2816204,2014-10-30 10:30:00,2014,10,10,Thursday,UNKNOWN,,,,0.0,0.0,Driver Inattention/Distraction,SPORT UTILITY / STATION WAGON,,,,,,,
3785155,2017-11-07 17:46:00,2017,11,17,Tuesday,UNKNOWN,,40.749607,-73.89687,0.0,0.0,Driver Inattention/Distraction,Sedan,6.0,0.0,0.0,0.0,0.0,0.0,32.0
3466183,2016-06-20 00:52:00,2016,6,0,Monday,UNKNOWN,,40.72353,-73.79848,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,1.0,0.0,0.0,0.0,0.0,0.0,50.0
3779815,2017-10-21 16:00:00,2017,10,16,Saturday,BRONX,10466.0,40.892006,-73.85305,0.0,0.0,Backing Unsafely,Sedan,5.0,0.0,0.0,0.0,0.0,0.0,30.0
1025539,2014-09-14 17:00:00,2014,9,17,Sunday,BROOKLYN,11220.0,40.6459098,-74.0131601,1.0,0.0,Driver Inexperience,SPORT UTILITY / STATION WAGON,1.0,1.0,0.0,0.0,0.0,0.0,46.0
4171499,2019-07-15 13:35:00,2019,7,13,Monday,MANHATTAN,10035.0,40.79779,-73.93564,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,5.0,0.0,0.0,0.0,0.0,0.0,39.0
3185713,2015-03-13 06:55:00,2015,3,6,Friday,QUEENS,11378.0,40.724257,-73.9125045,1.0,0.0,Unspecified,PASSENGER VEHICLE,1.0,1.0,0.0,0.0,0.0,0.0,64.0
4392695,2021-02-17 22:06:00,2021,2,22,Wednesday,MANHATTAN,10013.0,40.72345,-74.00384,1.0,0.0,Unspecified,Taxi,5.0,1.0,0.0,0.0,0.0,0.0,32.0
4569171,2022-09-25 22:20:00,2022,9,22,Sunday,BROOKLYN,11213.0,40.668797,-73.93113,1.0,0.0,Driver Inattention/Distraction,Bike,1.0,1.0,0.0,0.0,0.0,0.0,30.0
44063,2013-12-21 09:11:00,2013,12,9,Saturday,MANHATTAN,10022.0,40.7629131,-73.9697999,0.0,0.0,Driver Inattention/Distraction,TAXI,,,,,,,
4039282,2018-12-06 09:45:00,2018,12,9,Thursday,UNKNOWN,,40.753788,-73.744286,0.0,0.0,Reaction to Uninvolved Vehicle,Sedan,6.0,0.0,0.0,0.0,0.0,0.0,33.0
3308434,2015-10-03 18:00:00,2015,10,18,Saturday,UNKNOWN,,,,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4125248,2019-05-03 08:35:00,2019,5,8,Friday,MANHATTAN,10004.0,40.70505,-74.016205,0.0,0.0,Unspecified,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,45.0
3554755,2016-11-05 00:40:00,2016,11,0,Saturday,UNKNOWN,,40.841187,-73.93215,0.0,0.0,Failure to Yield Right-of-Way,Sedan,9.0,0.0,0.0,0.0,0.0,0.0,23.0
4009199,2018-10-27 03:15:00,2018,10,3,Saturday,BROOKLYN,11203.0,40.654575,-73.943214,1.0,0.0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,6.0,1.0,0.0,0.0,0.0,0.0,31.5
4553623,2022-08-06 03:30:00,2022,8,3,Saturday,BRONX,10458.0,40.858154,-73.89435,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,,,,,,,
286025,2012-11-01 14:20:00,2012,11,14,Thursday,STATEN ISLAND,10310.0,40.6353957,-74.1173845,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4759241,2024-09-28 10:46:00,2024,9,10,Saturday,MANHATTAN,10022.0,40.76229,-73.974464,0.0,0.0,Driver Inattention/Distraction,Sedan,7.0,0.0,0.0,0.0,0.0,0.0,36.0
3739652,2017-08-24 13:25:00,2017,8,13,Thursday,BROOKLYN,11234.0,40.634483,-73.91886,3.0,0.0,Reaction to Uninvolved Vehicle,Station Wagon/Sport Utility Vehicle,10.0,3.0,0.0,0.0,0.0,0.0,44.0
4355031,2020-10-02 08:30:00,2020,10,8,Friday,MANHATTAN,10027.0,40.805153,-73.94918,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,1.0,0.0,0.0,0.0,0.0,0.0,33.0
3780371,2017-09-16 13:00:00,2017,9,13,Saturday,BROOKLYN,11235.0,40.584866,-73.95627,0.0,0.0,Unspecified,Motorcycle,4.0,0.0,0.0,0.0,0.0,0.0,11.5
239379,2012-09-09 10:45:00,2012,9,10,Sunday,UNKNOWN,,,,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
4167746,2019-07-09 08:54:00,2019,7,8,Tuesday,MANHATTAN,10014.0,40.730717,-74.00446,0.0,0.0,Failure to Yield Right-of-Way,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,40.0
82831,2013-04-26 11:45:00,2013,4,11,Friday,BRONX,10472.0,40.828303,-73.8829509,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
3565687,2016-11-21 17:35:00,2016,11,17,Monday,BRONX,10458.0,40.866047,-73.882744,0.0,1.0,Unspecified,Station Wagon/Sport Utility Vehicle,3.0,0.0,1.0,0.0,0.0,0.0,60.0
3262149,2015-07-20 17:25:00,2015,7,17,Monday,MANHATTAN,10001.0,40.7478946,-73.9891656,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
280142,2012-09-05 17:00:00,2012,9,17,Wednesday,UNKNOWN,,,,0.0,0.0,Unspecified,SMALL COM VEH(4 TIRES) ,,,,,,,
3817832,2017-12-28 15:40:00,2017,12,15,Thursday,QUEENS,11429.0,40.714848,-73.73317,0.0,0.0,Unspecified,Sedan,6.0,0.0,0.0,0.0,0.0,0.0,26.0
4267222,2019-12-24 13:15:00,2019,12,13,Tuesday,QUEENS,11432.0,40.70675,-73.80224,0.0,0.0,Unspecified,4 dr sedan,2.0,0.0,0.0,0.0,0.0,0.0,35.5
4410678,2021-04-25 07:12:00,2021,4,7,Sunday,BROOKLYN,11230.0,40.626568,-73.970924,0.0,0.0,Unspecified,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,44.0
4617235,2023-04-01 04:16:00,2023,4,4,Saturday,BROOKLYN,11208.0,40.68346,-73.87282,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,3.0,0.0,0.0,0.0,0.0,0.0,36.0
3630664,2017-03-12 22:56:00,2017,3,22,Sunday,MANHATTAN,10013.0,40.723747,-74.00612,0.0,0.0,Driver Inattention/Distraction,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,60.0
3148815,2015-01-06 18:13:00,2015,1,18,Tuesday,BRONX,10468.0,40.877334,-73.8853163,0.0,0.0,Pavement Slippery,PASSENGER VEHICLE,,,,,,,
4041645,2018-12-01 19:00:00,2018,12,19,Saturday,QUEENS,11691.0,40.612614,-73.766396,0.0,0.0,Driver Inattention/Distraction,Sedan,5.0,0.0,0.0,0.0,0.0,0.0,24.0
3325556,2015-10-30 18:16:00,2015,10,18,Friday,BROOKLYN,11212.0,40.6695296,-73.9029478,0.0,0.0,View Obstructed/Limited,SPORT UTILITY / STATION WAGON,,,,,,,
3899279,2018-05-11 14:30:00,2018,5,14,Friday,UNKNOWN,,40.871395,-73.89308,0.0,0.0,Unspecified,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4182996,2019-08-03 00:55:00,2019,8,0,Saturday,BROOKLYN,11211.0,40.712864,-73.95507,0.0,0.0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,5.0,0.0,0.0,0.0,0.0,0.0,36.0
3477248,2016-07-08 14:00:00,2016,7,14,Friday,UNKNOWN,,40.710876,-74.01439,0.0,0.0,Unsafe Lane Changing,4 dr sedan,4.0,0.0,0.0,0.0,0.0,0.0,47.0
3586486,2016-12-25 12:05:00,2016,12,12,Sunday,BRONX,10453.0,40.8504,-73.90697,0.0,0.0,Driver Inattention/Distraction,Sedan,9.0,0.0,0.0,0.0,0.0,0.0,20.0
3216123,2015-05-07 07:10:00,2015,5,7,Thursday,BROOKLYN,11229.0,40.616045,-73.9448294,1.0,0.0,Driver Inattention/Distraction,PASSENGER VEHICLE,1.0,1.0,0.0,0.0,0.0,0.0,56.0
3294971,2015-09-11 18:55:00,2015,9,18,Friday,MANHATTAN,10011.0,40.7464925,-74.0013245,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4431488,2021-06-19 06:35:00,2021,6,6,Saturday,UNKNOWN,,40.72671,-73.889305,1.0,0.0,Following Too Closely,Sedan,4.0,1.0,0.0,0.0,0.0,0.0,47.5
3332476,2015-11-11 02:00:00,2015,11,2,Wednesday,BROOKLYN,11210.0,40.6366269,-73.9422507,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4262518,2019-12-22 02:50:00,2019,12,2,Sunday,BRONX,10460.0,40.8402,-73.867744,0.0,0.0,Driver Inattention/Distraction,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,40.0
3055718,2012-08-12 16:00:00,2012,8,16,Sunday,UNKNOWN,,40.7859079,-73.8002861,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3944888,2018-07-19 07:00:00,2018,7,7,Thursday,QUEENS,11413.0,40.685078,-73.75592,0.0,0.0,Unspecified,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,46.0
105913,2013-10-17 11:40:00,2013,10,11,Thursday,UNKNOWN,,,,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3079480,2013-02-28 11:40:00,2013,2,11,Thursday,UNKNOWN,,40.7545534,-73.7431647,0.0,0.0,Turning Improperly,PASSENGER VEHICLE,,,,,,,
3901589,2018-05-12 23:05:00,2018,5,23,Saturday,BROOKLYN,11210.0,40.636627,-73.94226,0.0,0.0,Unspecified,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,26.5
3284798,2015-08-25 21:00:00,2015,8,21,Tuesday,BROOKLYN,11201.0,40.696197,-73.9887629,1.0,0.0,Failure to Yield Right-of-Way,SPORT UTILITY / STATION WAGON,1.0,1.0,0.0,0.0,0.0,0.0,46.0
3850015,2018-02-21 22:00:00,2018,2,22,Wednesday,MANHATTAN,10016.0,40.751484,-73.98204,0.0,0.0,Driver Inattention/Distraction,Taxi,4.0,0.0,0.0,0.0,0.0,0.0,30.0
4581739,2022-11-13 15:50:00,2022,11,15,Sunday,UNKNOWN,,40.808296,-73.96889,0.0,0.0,Following Too Closely,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,51.0
3537621,2016-10-10 09:50:00,2016,10,9,Monday,MANHATTAN,10278.0,40.715233,-74.005424,1.0,0.0,Failure to Yield Right-of-Way,Sedan,3.0,1.0,0.0,0.0,0.0,0.0,36.0
4120198,2019-04-24 09:00:00,2019,4,9,Wednesday,BROOKLYN,11237.0,40.709003,-73.92234,0.0,0.0,Turning Improperly,Sedan,5.0,0.0,0.0,0.0,0.0,0.0,27.0
3303659,2015-09-26 11:30:00,2015,9,11,Saturday,UNKNOWN,,40.7700805,-73.9478277,0.0,0.0,,SPORT UTILITY / STATION WAGON,,,,,,,
3197126,2015-04-02 13:55:00,2015,4,13,Thursday,UNKNOWN,,,,0.0,0.0,Driver Inattention/Distraction,OTHER,,,,,,,
102042,2013-10-15 14:54:00,2013,10,14,Tuesday,UNKNOWN,,,,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3781931,2017-11-02 07:30:00,2017,11,7,Thursday,MANHATTAN,10026.0,40.804935,-73.95499,1.0,0.0,Other Vehicular,Taxi,4.0,1.0,0.0,0.0,0.0,0.0,40.0
3461409,2016-06-06 01:00:00,2016,6,1,Monday,UNKNOWN,,,,0.0,0.0,Alcohol Involvement,4 dr sedan,2.0,0.0,0.0,0.0,0.0,0.0,66.0
3184800,2015-03-12 16:10:00,2015,3,16,Thursday,MANHATTAN,10027.0,40.8151553,-73.957829,1.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,1.0,1.0,0.0,0.0,0.0,0.0,44.0
3359870,2015-12-23 19:35:00,2015,12,19,Wednesday,UNKNOWN,,,,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4287593,2020-02-12 18:10:00,2020,2,18,Wednesday,UNKNOWN,,40.7132,-73.97723,2.0,0.0,Reaction to Uninvolved Vehicle,Taxi,10.0,2.0,0.0,0.0,0.0,0.0,31.0
4203862,2019-09-11 08:00:00,2019,9,8,Wednesday,UNKNOWN,,40.821117,-73.957466,1.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,4.0,1.0,0.0,0.0,0.0,0.0,38.5
4661314,2023-09-10 23:04:00,2023,9,23,Sunday,UNKNOWN,,40.84321,-73.879234,1.0,0.0,Pavement Slippery,Sedan,2.0,1.0,0.0,0.0,0.0,0.0,47.0
4269506,2020-01-06 08:15:00,2020,1,8,Monday,UNKNOWN,,40.722343,-73.77717,0.0,0.0,Following Too Closely,Station Wagon/Sport Utility Vehicle,5.0,0.0,0.0,0.0,0.0,0.0,49.0
4808647,2025-04-17 13:40:00,2025,4,13,Thursday,MANHATTAN,10012.0,40.726166,-73.99836,0.0,0.0,Passing Too Closely,Sedan,2.0,0.0,0.0,0.0,0.0,0.0,43.0
3980454,2018-09-13 10:00:00,2018,9,10,Thursday,UNKNOWN,,40.708763,-73.998116,1.0,0.0,Fell Asleep,Sedan,5.0,1.0,0.0,0.0,0.0,0.0,2.0
4040619,2018-11-17 15:50:00,2018,11,15,Saturday,BROOKLYN,11237.0,40.703857,-73.91851,0.0,0.0,Unspecified,Sedan,5.0,0.0,0.0,0.0,0.0,0.0,28.0
3128375,2014-11-30 12:20:00,2014,11,12,Sunday,QUEENS,11416.0,40.6823302,-73.85282,1.0,0.0,Unspecified,PASSENGER VEHICLE,1.0,1.0,0.0,0.0,0.0,0.0,25.0
4785360,2025-01-12 09:20:00,2025,1,9,Sunday,BROOKLYN,11212.0,40.672894,-73.90668,1.0,0.0,Unspecified,Sedan,9.0,1.0,0.0,0.0,0.0,0.0,36.0
3438354,2016-05-09 08:33:00,2016,5,8,Monday,BROOKLYN,11226.0,40.65319,-73.96622,0.0,0.0,Driver Inattention/Distraction,2 dr sedan,4.0,0.0,0.0,0.0,0.0,0.0,35.5
330346,2014-05-04 17:28:00,2014,5,17,Sunday,BRONX,10462.0,40.8455628,-73.8662548,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4327672,2020-07-12 17:29:00,2020,7,17,Sunday,QUEENS,11366.0,40.735214,-73.77496,0.0,0.0,Unspecified,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,29.0
3660922,2017-04-29 23:10:00,2017,4,23,Saturday,UNKNOWN,,,,0.0,0.0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,5.0,0.0,0.0,0.0,0.0,0.0,23.0
4462694,2021-09-30 19:45:00,2021,9,19,Thursday,QUEENS,11423.0,,,3.0,0.0,Failure to Yield Right-of-Way,Sedan,8.0,3.0,0.0,0.0,0.0,0.0,36.0
3562045,2016-11-15 20:10:00,2016,11,20,Tuesday,MANHATTAN,10001.0,40.748436,-73.9962,0.0,0.0,Passing Too Closely,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3626496,2017-03-05 11:00:00,2017,3,11,Sunday,BROOKLYN,11217.0,40.6798,-73.97653,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,2.0,0.0,0.0,0.0,0.0,0.0,48.0
3895451,2018-05-06 20:00:00,2018,5,20,Sunday,MANHATTAN,10035.0,40.80635,-73.938095,0.0,0.0,Unspecified,Sedan,6.0,0.0,0.0,0.0,0.0,0.0,39.5
4607112,2023-02-17 16:00:00,2023,2,16,Friday,STATEN ISLAND,10309.0,40.553825,-74.21792,0.0,0.0,Pavement Slippery,Station Wagon/Sport Utility Vehicle,3.0,0.0,0.0,0.0,0.0,0.0,30.0
3384973,2016-02-07 13:50:00,2016,2,13,Sunday,MANHATTAN,10016.0,40.7465356,-73.9859503,1.0,0.0,Turning Improperly,LIVERY VEHICLE,1.0,1.0,0.0,0.0,0.0,0.0,28.0
4774931,2024-11-21 15:45:00,2024,11,15,Thursday,QUEENS,11373.0,40.734875,-73.88211,1.0,0.0,Unspecified,Sedan,3.0,1.0,0.0,0.0,0.0,0.0,50.0
4444873,2021-08-06 18:45:00,2021,8,18,Friday,QUEENS,11373.0,40.741028,-73.87697,0.0,0.0,Driver Inattention/Distraction,Sedan,7.0,0.0,0.0,0.0,0.0,0.0,36.0
3633917,2017-03-16 23:00:00,2017,3,23,Thursday,QUEENS,11368.0,40.75407,-73.85754,0.0,0.0,Driver Inattention/Distraction,Sedan,3.0,0.0,0.0,0.0,0.0,0.0,36.0
3034690,2014-02-20 06:56:00,2014,2,6,Thursday,UNKNOWN,,40.7167161,-73.8278116,0.0,0.0,Fatigued/Drowsy,SPORT UTILITY / STATION WAGON,,,,,,,
316943,2014-04-08 14:39:00,2014,4,14,Tuesday,MANHATTAN,10021.0,40.7717829,-73.9654346,0.0,0.0,Prescription Medication,SPORT UTILITY / STATION WAGON,,,,,,,
3615391,2017-02-11 09:40:00,2017,2,9,Saturday,UNKNOWN,,40.83609,-73.87039,0.0,0.0,Failure to Keep Right,Station Wagon/Sport Utility Vehicle,6.0,0.0,0.0,0.0,0.0,0.0,49.0
4728874,2024-05-31 02:32:00,2024,5,2,Friday,UNKNOWN,,40.711384,-73.8366,0.0,0.0,Driver Inattention/Distraction,Tractor Truck Diesel,2.0,0.0,0.0,0.0,0.0,0.0,43.5
148587,2012-11-29 22:29:00,2012,11,22,Thursday,BROOKLYN,11230.0,40.6235681,-73.9649458,1.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,1.0,1.0,0.0,0.0,0.0,0.0,38.0
4751039,2024-08-13 14:30:00,2024,8,14,Tuesday,BRONX,10467.0,40.877632,-73.867386,1.0,0.0,Driver Inattention/Distraction,E-Scooter,1.0,1.0,0.0,0.0,0.0,0.0,19.0
271304,2013-10-11 09:00:00,2013,10,9,Friday,QUEENS,11412.0,40.6923814,-73.7624302,0.0,0.0,Failure to Yield Right-of-Way,PASSENGER VEHICLE,,,,,,,
3321631,2015-10-23 06:40:00,2015,10,6,Friday,BROOKLYN,11226.0,40.6506684,-73.9524697,0.0,0.0,Driver Inattention/Distraction,BUS,,,,,,,
4700118,2024-01-25 17:12:00,2024,1,17,Thursday,STATEN ISLAND,10308.0,40.547543,-74.15634,1.0,0.0,Driver Inattention/Distraction,Sedan,3.0,1.0,0.0,0.0,0.0,0.0,71.0
97754,2013-06-18 13:15:00,2013,6,13,Tuesday,BRONX,10469.0,40.8787795,-73.8529384,0.0,0.0,Unspecified,MOTORCYCLE,,,,,,,
3141391,2014-12-21 10:53:00,2014,12,10,Sunday,QUEENS,11101.0,40.7506462,-73.9456564,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3939360,2018-07-11 13:40:00,2018,7,13,Wednesday,BROOKLYN,11219.0,40.634815,-73.98876,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,47.5
947,2012-10-09 00:12:00,2012,10,0,Tuesday,UNKNOWN,,,,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
3855575,2018-03-02 15:30:00,2018,3,15,Friday,UNKNOWN,,40.753788,-73.744286,0.0,0.0,Following Too Closely,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,10.5
3319344,2015-10-21 12:00:00,2015,10,12,Wednesday,MANHATTAN,10029.0,40.7986151,-73.9437427,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
3881686,2018-04-15 00:00:00,2018,4,0,Sunday,UNKNOWN,,40.64663,-73.95566,1.0,0.0,Unspecified,Sedan,3.0,1.0,0.0,0.0,0.0,0.0,64.0
3240183,2015-06-12 14:21:00,2015,6,14,Friday,QUEENS,11378.0,40.7188099,-73.9142649,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4612165,2023-03-11 12:00:00,2023,3,12,Saturday,UNKNOWN,,40.72787,-73.92913,1.0,0.0,Pavement Slippery,Station Wagon/Sport Utility Vehicle,4.0,1.0,0.0,0.0,0.0,0.0,44.0
269336,2013-01-04 09:40:00,2013,1,9,Friday,QUEENS,11434.0,40.6718281,-73.774497,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4746509,2024-08-07 08:30:00,2024,8,8,Wednesday,UNKNOWN,,,,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,9.0,0.0,0.0,0.0,0.0,0.0,18.0
158196,2013-06-13 12:27:00,2013,6,12,Thursday,BROOKLYN,11232.0,40.6650745,-73.9965685,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3584696,2016-12-21 20:30:00,2016,12,20,Wednesday,UNKNOWN,,,,5.0,0.0,Unspecified,Sedan,9.0,5.0,0.0,0.0,0.0,0.0,42.0
4619148,2023-04-08 12:30:00,2023,4,12,Saturday,BROOKLYN,11206.0,40.703762,-73.94262,0.0,0.0,Driver Inattention/Distraction,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,38.0
338182,2014-05-20 10:10:00,2014,5,10,Tuesday,MANHATTAN,10025.0,40.7945801,-73.9737005,0.0,0.0,Driver Inattention/Distraction,PASSENGER VEHICLE,,,,,,,
4737240,2024-06-26 08:34:00,2024,6,8,Wednesday,BROOKLYN,11233.0,40.67279,-73.922226,0.0,0.0,Driver Inexperience,Sedan,2.0,0.0,0.0,0.0,0.0,0.0,35.0
3876491,2018-04-07 03:25:00,2018,4,3,Saturday,QUEENS,11358.0,40.749783,-73.80289,0.0,0.0,Unspecified,Pick-up Truck,2.0,0.0,0.0,0.0,0.0,0.0,29.0
2976290,2013-06-15 12:20:00,2013,6,12,Saturday,UNKNOWN,,,,0.0,0.0,Oversized Vehicle,BUS,,,,,,,
1025779,2014-09-17 15:35:00,2014,9,15,Wednesday,QUEENS,11106.0,40.7532715,-73.9280262,0.0,0.0,Unspecified,OTHER,,,,,,,
3442437,2016-05-14 19:15:00,2016,5,19,Saturday,BROOKLYN,11234.0,40.617035,-73.919655,0.0,0.0,Driver Inattention/Distraction,4 dr sedan,6.0,0.0,0.0,0.0,0.0,0.0,36.0
4731970,2024-06-11 17:15:00,2024,6,17,Tuesday,UNKNOWN,,40.700737,-73.99499,1.0,0.0,Following Too Closely,Sedan,6.0,1.0,0.0,0.0,0.0,0.0,35.5
89792,2013-02-11 13:00:00,2013,2,13,Monday,UNKNOWN,,,,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4788426,2025-01-25 00:30:00,2025,1,0,Saturday,QUEENS,11420.0,40.677006,-73.8126,1.0,0.0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle,5.0,1.0,0.0,0.0,0.0,0.0,37.0
3317070,2015-10-16 14:50:00,2015,10,14,Friday,BROOKLYN,11201.0,40.6903454,-73.9920525,0.0,0.0,Fatigued/Drowsy,PASSENGER VEHICLE,,,,,,,
4253240,2019-12-05 08:30:00,2019,12,8,Thursday,BROOKLYN,11212.0,40.67112,-73.913506,0.0,0.0,Driver Inexperience,Station Wagon/Sport Utility Vehicle,1.0,0.0,0.0,0.0,0.0,0.0,50.0
130618,2012-10-03 23:00:00,2012,10,23,Wednesday,BROOKLYN,11230.0,40.6170038,-73.9691095,1.0,0.0,Unspecified,PASSENGER VEHICLE,1.0,1.0,0.0,0.0,0.0,0.0,80.0
3473757,2016-07-01 08:39:00,2016,7,8,Friday,BROOKLYN,11210.0,40.62219,-73.93643,0.0,0.0,Unspecified,Box Truck,1.0,0.0,0.0,0.0,0.0,0.0,36.0
3635677,2017-03-20 09:36:00,2017,3,9,Monday,QUEENS,11432.0,40.713924,-73.80212,0.0,0.0,Driver Inattention/Distraction,Sedan,5.0,0.0,0.0,0.0,0.0,0.0,20.0
3714703,2017-07-18 17:50:00,2017,7,17,Tuesday,MANHATTAN,10036.0,40.759727,-73.99169,0.0,0.0,Aggressive Driving/Road Rage,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,54.0
3792290,2017-11-17 23:35:00,2017,11,23,Friday,BROOKLYN,11201.0,40.700733,-73.98974,0.0,0.0,Unsafe Lane Changing,Taxi,3.0,0.0,0.0,0.0,0.0,0.0,26.0
27566,2012-12-06 21:45:00,2012,12,21,Thursday,MANHATTAN,10036.0,40.7565681,-73.990276,0.0,0.0,Turning Improperly,PASSENGER VEHICLE,,,,,,,
101539,2013-06-25 10:10:00,2013,6,10,Tuesday,BRONX,10460.0,40.8412963,-73.8827871,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4793657,2025-02-14 01:47:00,2025,2,1,Friday,BROOKLYN,11216.0,40.69024,-73.94819,0.0,0.0,Alcohol Involvement,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,41.5
4838327,2025-08-28 09:32:00,2025,8,9,Thursday,UNKNOWN,,40.739708,-73.84544,2.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,5.0,2.0,0.0,0.0,0.0,0.0,50.0
